burned,dist_coca,dist_mosaic,dist_parks,dist_roads,ndvi,temp_C,vpd_kPa,wind_ms,lon,lat,year,oni
0,283.2162500713635,0.0,41721.48983260583,711.1470024309142,0.7937166666666667,25.810506375240095,0.7269147467851659,1.0147795697596267,-74.68368693348673,1.1745472339862744,2006,-0.9
0,464.87716520187945,498.1066966524341,3290.1006235005602,2729.6337849550328,0.77875,25.750665749053212,0.8918219305186085,0.651402697338609,-74.27046190279174,2.4232054789124096,2019,0.9
0,1980.0378175980522,2491.5535439761275,11873.52958945991,7576.592057042908,0.8329833333333334,25.553162929429504,0.5237299794622415,0.7034554150177322,-74.12223988091202,0.5906422993085854,2013,-0.3
1,6241.129278248641,5977.41380113507,3827.220168093998,6277.582066847293,0.6761,25.04283286167629,1.0314437846037696,1.393200086754069,-73.82579583715258,2.360323409024043,2004,0.4
1,364.54001502357994,498.1450435114255,24374.240349414897,1513.2748475957894,0.6116333333333334,26.52921433491815,1.1535874956978553,1.1895298707726416,-74.40071761898908,2.198626657882529,2004,0.4
0,1401.3598356150303,498.1083121420481,11844.475487321672,1263.3330704213113,0.79145,24.161711398748253,0.6237456070753814,0.7820411527588963,-74.57588909939238,2.414222326071214,2017,-0.2
0,3803.876992173003,6300.903506640933,5922.99160592504,6903.299963929969,0.8383,26.33664774506508,0.9219432420533474,1.1953124132949915,-71.5395834390684,2.288458186294481,2022,-0.8
0,3195.980655553463,4907.845509678865,19715.37496076165,5280.9699478581615,0.7498166666666667,25.32547497336708,0.48767327439401004,0.8307131853615756,-74.926232060199,0.44691185384946197,2017,-0.2
1,108.4479825880547,996.1484264405581,25854.21835771815,167.3109540309397,0.5232333333333333,26.606419982976206,1.1167287343963506,1.4567568930098964,-72.40196611182314,2.598376959315716,2004,0.4
1,5422.100066469698,1575.5381025224367,31104.34914786544,2354.7914928094756,0.6184333333333333,26.064590329484247,0.9033724161792884,1.5603518522079565,-74.1536809158562,1.6012469939430471,2011,-1.3
0,2540.7963462746065,5390.086316563029,47334.30841128218,5853.387737546017,0.8638,25.414706443214357,0.41876176292412887,0.6957084880547817,-72.92298897661246,-0.5187770765790237,2013,-0.3
1,303.7495224277991,0.0,20314.99558710505,1231.3845672672498,0.6877,25.670863599723532,0.9208500179757451,1.3174536913740358,-74.38275131330668,1.969556260432051,2011,-1.3
0,286.6149842350986,704.4667087591862,8527.553313359826,2067.7995140692346,0.7046,26.253904821344122,1.022693107184939,1.1193498565817435,-74.26147874995054,2.2704918806120906,2018,-0.8
0,120.88860463330013,498.13842516413047,7119.964141236144,1313.2651660513693,0.7410166666666668,25.676848132147654,0.6666105069260047,1.2170726151085345,-73.34968873656923,2.2390508456679075,2005,0.6
1,2884.345062099495,0.0,19790.443112443125,2780.495638968558,0.41845000000000004,26.15239499903197,0.9364848134098898,1.3593164613692732,-73.97850943545289,1.9201489198054773,2013,-0.3
0,6348.980101828974,1409.1505863462571,12450.103302375315,135.03408168380201,0.7559333333333333,24.556044366282833,0.730923649930394,1.3028855145204223,-73.71350642663764,1.7539605922433659,2001,-0.7
1,251.42551223909317,0.0,10954.710909681236,968.5475326036291,0.7649166666666667,27.370863333056036,1.3631183522331174,1.4872309539492747,-73.76291376726421,2.1087951294705767,2007,0.7
1,1719.0105214740704,0.0,37200.8694140673,1934.978455940569,0.6453,27.30018178624374,1.3379429328453494,1.5162431128421507,-74.23452929142697,1.5967554175224494,2022,-0.8
0,270.27412643175785,996.6262777490869,23296.10475235799,4766.930723634849,0.8501500000000001,24.735254335720867,0.5298111188920371,0.7000550432347135,-74.99809728292855,0.5322518058408165,2001,-0.7
0,1269.0074023830332,4983.215421542601,49474.60198528312,5627.04413447111,0.12965000000000002,25.078936122884443,0.39842393952913496,0.7614788977067498,-74.24351244426816,-0.2358077620813744,2012,-0.7
0,522.8762508157473,1409.4554799638051,13635.03258344497,2495.9236516905335,0.8560000000000001,25.50123498104074,0.44387357926817367,0.3804191735174273,-74.95318151872257,0.39750451322288827,2013,-0.3
0,1400.4149309964293,0.0,15789.693078128957,3204.6132197555585,0.7797333333333334,27.081404648326895,1.218241057033328,0.8523664434501069,-74.12673145733262,2.486087548800776,2016,2.6
0,271.061473872643,704.7238155830978,12449.007126879278,3981.9985358682297,0.6667666666666667,26.533733498235392,0.71685115749269,0.5666570475395819,-74.09978199880904,0.48284446521424285,2016,2.6
0,1286.5380854019334,996.3447257350239,12899.387522796498,2027.1543512702867,0.6825166666666668,25.35585419888747,0.7553428876637523,1.5673167150236618,-73.9740178590323,2.023455177479222,2017,-0.2
0,1220.639872822358,0.0,23812.5106586079,4361.021011370229,0.8199333333333334,25.57966382543799,0.6796637950280672,1.095099273316636,-74.50851545308342,0.9454768365357964,2011,-1.3
0,281.37338031591736,0.0,10173.131684699423,1104.8321860722192,0.67825,26.31631101285012,1.2627970387948766,1.040313450099814,-74.18063037437979,2.495070701641971,2014,-0.3
0,87.94882501136131,498.0928157733255,4860.934551732955,1766.9647700405824,0.7674333333333333,25.51723510685548,0.9072907740905455,1.1172061858228608,-74.40520919540967,2.4995622780625686,2009,-0.8
0,1300.2195033631035,2228.4973917417988,42346.66296365366,3899.804230284702,0.8298166666666666,25.66514457208467,0.6481601357018558,1.0001833289722504,-74.51300702950401,0.6669990984587447,2006,-0.9
1,324.6110956981656,0.0,5659.018606823782,583.3873202899749,0.7304166666666667,26.784972492292297,1.171623191176142,1.3345148307099792,-72.76578380189154,2.2345592692473097,2007,0.7
0,223.90262357478377,0.0,14397.838051389013,3851.708818770952,0.7557166666666667,25.58316654619415,0.6969652571657329,1.1914283026104846,-74.24800402068875,1.2733619152394218,2002,-0.1
0,6482.681978604889,5568.619527091073,771.0192495336778,8676.599071100254,0.7733,16.386391348821746,0.5374325258910361,0.4670970804899737,-74.95767309514318,2.607360112156911,2023,-0.5
1,370.237315484269,0.0,31017.894907044956,274.3271040062289,0.7311833333333333,26.196421681763525,0.953116205434258,1.0628901740945083,-74.59834698149537,1.5383649240546806,2008,-1.6
0,227.94100370890882,704.7244807369757,24965.431829095076,258.1787330486351,0.7094333333333334,25.939702431141143,0.7169078692192469,1.0120283465704532,-74.21207140932397,0.46936973595245,2018,-0.8
1,286.07932292302144,0.0,8691.224267290962,257.9259174933198,0.8133,26.089704875047516,0.8593007776359562,1.0828965509062927,-72.2717103956258,2.1492193172559553,2018,-0.8
0,71.52855634687155,2227.3969532842593,34904.88747375071,9097.144974713763,0.8645166666666666,26.53772855857312,1.0515600955100737,1.3700832489666315,-71.9258590112398,2.6657506056246802,2014,-0.3
1,2933.0532563580973,0.0,23405.949934932818,1482.3038730578348,0.7202000000000001,25.88211427674929,1.0668787350340538,0.8932134811772686,-74.67470378064553,2.131253011573565,2018,-0.8
1,116.96018761717002,0.0,26220.754280016587,1330.6306881048215,0.7385,26.396199021922996,0.9959593559317318,1.3822738798361218,-72.2851851248876,2.495070701641971,2018,-0.8
0,2884.345062099495,0.0,19790.443112443125,2780.495638968558,0.5631,25.57629523142998,0.84611743180959,1.5895646547107354,-73.97850943545289,1.9201489198054773,2002,-0.1
1,89.30524551849749,0.0,5403.445091753549,97.33015697164893,0.6896333333333333,26.382225315105757,1.0349738080418247,1.4181373719330983,-73.32273927804565,2.2839666098738833,2018,-0.8
0,56.781307639005306,2817.3521256669355,43009.99220230743,580.89190760323,0.6802666666666667,26.976076987872545,1.180489667745047,1.5709521686477477,-71.99772423396935,2.7600737104572297,2014,-0.3
0,269.4732184755951,498.3226082318562,3559.155359517682,8419.351045918655,0.5607166666666668,26.314194016674094,0.5597651575747121,0.3593091936372308,-74.67470378064553,0.1639425393518127,2016,2.6
1,2252.6194088244665,704.5487696036379,31644.393885963356,215.70583417496414,0.4467333333333333,26.309975209165373,1.0460085224471345,1.0937336806967324,-74.21656298574457,1.8931994612818916,2013,-0.3
0,783.0704562489489,0.0,38651.919806695645,1756.0245834961484,0.6671333333333334,26.493265437786874,0.8449362332208333,0.602163177502255,-74.46359968887744,1.4575165484839236,2010,1.5
0,230.75053750239468,0.0,28850.54383275503,1849.798137168606,0.6531666666666667,26.95754345827976,0.9633445218802758,0.3574081166262115,-74.97114782440497,1.4170923606985453,2016,2.6
0,3.759827131937748,0.0,19722.89745269753,2386.6553777798686,0.5827,27.455310870755113,1.2433975965455721,0.9036373032517543,-74.69716166274851,1.7225195572991825,2022,-0.8
1,88.94606750322227,3591.4597223830865,40520.557033760866,770.6482006147668,0.4745166666666667,25.94277890513513,0.7987873946193959,1.3530595278190385,-72.0920473388019,2.7421074047748393,2002,-0.1
1,3835.057566568898,2490.793203228642,5263.832241735933,514.2209869934999,0.5499666666666667,26.208470688706086,0.9525990055634627,1.5383750208882685,-73.87969475419975,2.1132867058911744,2006,-0.9
0,799.8567009802915,498.1572291957631,4916.514781161241,3989.0518522742555,0.8060166666666667,26.036128431018426,0.8114994767691579,0.9201323084155907,-73.0218036578656,2.12226985873237,2010,1.5
0,56.781307639005306,2817.3521256669355,43009.99220230743,580.89190760323,0.6708833333333334,27.113439030423933,0.999002107821558,1.1877307951186493,-71.99772423396935,2.7600737104572297,2016,2.6
0,262.80276578291546,704.344486916736,1248.9029214944487,1917.9437119004783,0.7702666666666668,20.74716362477085,0.7026932409179678,0.7739456340953538,-74.9172489073578,2.737615828354242,2010,1.5
1,693.5394369311776,0.0,39244.21410457651,1463.3795399410442,0.6642666666666668,25.81487456642543,0.7864790141695784,1.1063085931625716,-74.58038067581298,1.4485333956427284,2011,-1.3
0,1191.4962283996817,0.0,116.47608859865663,577.1799403150764,0.8407666666666667,25.82395539251337,1.0773185671652161,0.7114213546309527,-74.40071761898908,2.5579527715303376,2024,1.9
1,32.19734662629177,0.0,2328.2782885855686,917.8364015952608,0.7779166666666667,26.772091620309027,1.2015339749955891,1.3941425293764163,-73.54731809907553,2.34684867976225,2014,-0.3
0,1869.3111041190646,1796.0662919280012,753.3760341070682,1278.0937326595565,0.53895,26.433785390282253,1.1098739520610963,1.6011447677504442,-73.798846378629,2.2345592692473097,2008,-1.6
0,216.78646535840116,0.0,42010.19963624016,938.0097575434359,0.7225,25.396042167401845,0.6376166533474432,0.9309158318710157,-75.03852147071393,1.0308167885271509,2011,-1.3
0,766.424524903252,0.0,9994.12771006066,937.9900075111218,0.8007000000000001,25.4569969845258,0.7452164835411121,1.5902124499585122,-73.85723687209676,1.9650646840114534,2017,-0.2
0,270.27412643175785,996.6262777490869,23296.10475235799,4766.930723634849,0.7570166666666668,26.026103164401377,0.5215057265808406,0.412686988171183,-74.99809728292855,0.5322518058408165,2010,1.5
1,721.9921681131115,704.5370377063224,22987.86814772348,1686.0553734347352,0.5834666666666667,26.291648397939582,1.1549310086047313,1.5833412680136785,-74.04139150534127,1.9515899547496605,2004,0.4
1,1252.2730922747216,0.0,23591.30262966054,41.649199619719404,0.6533333333333333,26.602759985805335,1.1879006394850904,1.2182973256614562,-74.3468187019419,2.162694046517748,2004,0.4
1,47.40013861801495,498.063750939576,33915.540654924334,1804.1870365843683,0.5551333333333334,27.044928059514916,0.9919621480863201,1.1869265361171284,-72.19984517289625,2.6522758763628875,2016,2.6
0,4286.373024730163,1796.5531537850472,1455.455616107983,2217.796396605835,0.7150833333333333,25.92394471390702,0.7981497670511223,0.918869493803612,-74.22554613858577,1.156580928303884,2014,-0.3
1,2252.6194088244665,704.5487696036379,31644.393885963356,215.70583417496414,0.5576833333333333,26.587456772428766,1.245407312818633,1.1428449978071324,-74.21656298574457,1.8931994612818916,2014,-0.3
1,6695.8820051749335,2054.1430961291376,33245.83810084091,4082.997383320297,0.48026666666666673,27.152442049650574,1.3439886319657817,1.8460389099914079,-74.04139150534127,1.8078595092905372,2022,-0.8
0,282.4130498763701,0.0,15811.149860935475,324.2191390664826,0.7172000000000001,25.82410271513237,0.6204494561316269,0.5542413504110962,-75.33047393805278,1.0577662470507365,2009,-0.8
0,203.75697337690644,0.0,30236.752676150525,1752.150193975723,0.5362333333333333,26.17792692051256,1.0799081456141626,1.2721317462519053,-74.40970077183027,2.117778282311772,2008,-1.6
0,96.73805596358976,0.0,23265.65814912842,394.13742097915895,0.7054166666666667,26.749356289473326,0.9535676040747662,0.9679982628964682,-72.13247152658728,2.575919077212728,2020,0.6
0,221.34910363436936,0.0,22478.53823970941,3253.942818930648,0.8626166666666667,25.723469181812845,0.7130424885112044,1.1879043364426014,-74.31986924341831,1.327260832286593,2002,-0.1
0,610.9608954519769,0.0,25923.55107358538,2373.974485656837,0.6179166666666668,26.14600020047834,1.0498500455476636,1.198968791591029,-74.5309733351864,2.2345592692473097,2008,-1.6
0,252.55515852289682,1796.133977637804,6052.198154597214,510.8629847067302,0.56645,26.778180126689506,0.8868485148490203,0.8093868609004783,-73.83028741357317,2.117778282311772,2024,1.9
0,222.586371645769,0.0,51426.3288851224,1144.848716941165,0.83135,25.390473151316826,0.5673856278083864,0.8344049369155884,-74.99360570650796,0.8331874260208563,2002,-0.1
0,2291.4257179778324,0.0,1573.6887652282262,7750.570184462645,0.8552000000000001,26.214452108870603,0.9979730346635557,1.4011514624512698,-73.17002567974532,2.1671856229383457,2018,-0.8
0,224.19150773143468,0.0,38287.23194612474,426.86420481945106,0.7006333333333333,25.232838679544614,0.5105107615032346,0.9097421166437106,-74.57139752297178,0.7927632382354778,2012,-0.7
1,216.43913022650526,0.0,9293.259254719647,537.6333092901132,0.6767333333333333,26.976029384240007,1.274406244374252,1.5028495441303111,-73.39011292435461,2.2165929635649193,2022,-0.8
0,257.50860442700696,0.0,5.853114835191543,1429.2916414872527,0.7064333333333334,26.00825329715633,0.8533570905273925,0.9108745232880596,-73.72698115589944,2.243542422088505,2019,0.9
1,126.61819583738631,498.090321879476,12755.001089856221,296.2193329482233,0.7260666666666667,27.281595776182428,1.285931003392114,1.3588754879697642,-72.50078079307629,2.5130370073243613,2007,0.7
1,3793.2214909164304,2490.6162954678507,2190.730733786441,2623.167767485302,0.6253333333333333,26.03057003806248,1.0901515008383393,1.4324669039980942,-73.798846378629,2.3288823740798597,2004,0.4
0,1594.4159341678378,704.669337349086,2384.830144677117,1174.3178134972325,0.6009666666666668,25.16500617406706,0.48458680757883066,0.7224015044431287,-74.27944505563293,1.1296314697802983,2015,0.7
1,249.5331497124939,0.0,25245.79364107544,59.13303569855503,0.7161333333333333,25.949116895483314,0.7431171351334466,0.9253470258350168,-74.30639451415652,1.3676850200719715,2013,-0.3
0,2907.4566109147872,2490.7031825871986,2216.5149493852778,5205.500861708853,0.8405166666666667,26.18349014537131,0.8684926973995747,1.1567150739582386,-73.2329077496337,2.2255761164061147,2013,-0.3
0,4436.228512065881,498.1018501521551,16107.537946684282,2900.330447499413,0.8600833333333334,25.528158463176794,0.8679062550427413,1.0479090097350259,-74.08630726954723,2.450154937435995,2002,-0.1
0,51.90865478006326,704.4438630934335,1709.4225428227012,853.3698209931345,0.7832166666666668,17.950897782653385,0.45055630094393023,0.7310922858140164,-75.13284457554649,2.3648149854446405,2014,-0.3
1,208.61365018665396,0.0,30685.223253209308,1244.8143436055864,0.6863166666666667,26.527093206767972,0.9908454463266981,0.7438589477971767,-74.66122905138373,1.4709912777457166,2007,0.7
0,166.76184917580048,498.15864064572844,15706.359525060689,1620.0385099136827,0.8696,20.853762545246298,0.86745206296336,0.6658709158090024,-74.95767309514318,2.1132867058911744,2001,-0.7
0,1285.1224532775489,0.0,19508.25837745876,1017.0692934475752,0.74595,25.564327167134024,0.7398159892741881,0.6175542094911315,-74.44114180677445,1.6416711817284255,2019,0.9
0,53.46801527047282,0.0,3986.178906262448,27.489474260193223,0.7026166666666668,26.396249454349856,1.038691037201518,1.3012833814854372,-73.08468572775398,2.355831832603445,2021,-0.9
1,301.58559936853317,498.128638631629,16226.985496292613,179.1446354224661,0.6849500000000001,27.226583192877115,1.3662995256172128,1.0658141687575091,-74.43215865393326,2.2974413391356765,2007,0.7
1,963.4113150742104,1796.3067710235352,36666.45833043494,1217.9414608241118,0.5287333333333333,26.90215515911825,1.097281312108133,1.1172260685145656,-74.10427357522963,1.785401627187549,2016,2.6
0,1594.4159341678378,704.669337349086,2384.830144677117,1174.3178134972325,0.63695,26.209189664163944,1.0419923436750402,1.2525186664271457,-74.27944505563293,1.1296314697802983,2023,-0.5
0,8.98076274258644,498.11071184024945,14015.616059135866,682.9518500328313,0.7593333333333333,23.540866165629893,1.0043420778888075,0.3701000014366312,-74.9127573309372,2.4007475968094214,2014,-0.3
1,580.9131172751889,996.1061690402283,38325.68410710638,3702.8544116875464,0.5021666666666668,27.176606265349847,1.014249736122273,1.0850087349512203,-72.17289571437266,2.706174793410059,2010,1.5
0,1885.613830797455,0.0,27138.986617344497,988.3167376854652,0.7270333333333333,25.618065886685542,0.7433520174320742,1.2142392866769047,-74.5399564880276,1.5608228061576688,2017,-0.2
0,2282.844116816223,2683.4852920222984,43999.23266490086,4834.716578125301,0.8601166666666666,25.50067289090987,0.6643616732061418,0.8514866262932963,-74.74656900337509,0.5906422993085854,2008,-1.6
0,1308.521896809353,0.0,19087.15051420119,240.1980728830828,0.7334333333333334,27.263321886969038,0.9635403963582694,0.5315942612534305,-74.70614481558971,1.7674353215051586,2024,1.9
0,12.848842274558605,0.0,9729.98019549633,852.6658665324624,0.7751166666666668,25.699780071959765,0.8023708409052172,1.539985754375124,-73.86622002493796,1.6865869459344016,2002,-0.1
0,32.60653291018807,498.279053969761,34612.14928260131,477.1652409049573,0.8151666666666667,25.79422666195171,0.6787745704875481,0.5343081900633848,-75.06097935281691,1.0981904348361151,2014,-0.3
0,1368.1599167200911,0.0,4003.28275140013,1689.8670222203887,0.7552333333333333,19.118236137815927,0.41109685179579425,0.40948175584270796,-74.9352152130402,2.679225334886473,2011,-1.3
0,383.47475069218694,996.6002521071325,39947.1956019626,858.5375450044778,0.8278000000000001,25.92171945357046,0.9074741380309191,0.974913704959357,-75.12835299912588,0.7972548146560754,2023,-0.5
1,3765.183760281219,0.0,12119.191390604292,4280.199269361673,0.7599833333333333,26.958029044718216,1.4011434888030425,1.2754173637445598,-74.06834096386486,2.508545430903764,2022,-0.8
0,5240.4884857338975,0.0,14526.263754335492,4968.816192940206,0.7379833333333333,25.490859450063397,0.7894221284289116,1.8570285667219666,-73.80782953147019,1.93362364906727,2009,-0.8
1,4307.798658809932,4256.61632050623,37433.24106541271,2018.7301896666754,0.6475833333333333,26.182651542384292,1.067286670242712,1.6128349349300972,-74.11774830449143,1.8348089678141228,2018,-0.8
0,1235.9868868353578,498.1209378755324,4438.5463455681065,741.5882342153604,0.8156666666666668,26.461367209776824,1.2608637091986348,1.6858269946212383,-73.71350642663764,2.3423571033416524,2023,-0.5
0,2742.163432494259,2818.8816931542196,40796.22249321762,5189.82169221869,0.7746500000000001,25.496256386043513,0.5683253843437845,0.6785100907596505,-74.67470378064553,0.5457265351026094,2021,-0.9
0,6159.395568511732,8713.67894462494,8554.225058884957,8994.44978358115,0.8064166666666668,26.344769371538575,0.6944749129023507,0.8537651498757951,-71.47670136918003,2.3019329155562738,2010,1.5
0,1871.6885733303895,4285.224447155598,1546.201570869338,3871.092368892654,0.8092666666666667,25.115415551048386,0.5496109614513177,1.03721695269697,-71.20720678394417,2.185151928620736,2011,-1.3
0,4.81809691218346,0.0,50992.84634605822,99.18375130484459,0.7579,25.722034210824233,0.6421345292622066,0.7080092173444785,-74.78250161473987,1.0353083649477486,2021,-0.9
1,730.2565331792407,0.0,34301.23992177931,452.55271820054224,0.6639833333333334,26.175277164174076,0.9774343051775457,1.210317536680467,-74.41419234825086,1.3946344785955571,2018,-0.8
